id	tgt_text
audio_0_78	▁ on ce ▁r ▁ is ▁ 0 ▁right ▁the ▁r un n ing ▁co nd i tion ▁the n ▁you ▁clo se ▁this ▁sp ▁st ▁switch ▁su ch ▁th at ▁this ▁w ill ▁be ▁com p le te ly ▁ c ut ▁of f ▁a nd ▁this ▁w ill ▁the ▁pa th ▁right
audio_0_26	▁so ▁in ▁this ▁ca se ▁ u nd er ▁th at ▁a nd ▁it ▁produce s ▁down w ard ▁act ing ▁force s ▁a nd ▁a ▁cou nter ▁clo ck w is e ▁do t s ▁right
audio_0_27	▁ s im i l a r ly ▁the ▁conductor s ▁ u nd er ▁the ▁so u th ▁pol e ▁carry ing ▁you r ▁ o ut w ard ▁fl ow ing ▁current ▁w hi ch ▁produce ▁up w ard ▁act ing ▁force ▁the se ▁force s ▁al so ▁give ▁r is e ▁to ▁the ▁cou nter ▁clo ck w is e ▁torque
audio_0_77	▁ but ▁as ▁so on ▁as ▁sp e ed ▁w ill ▁sp e ed ▁w ill ▁pi ck ▁up ▁slow ly ▁a nd ▁slow ly ▁you ▁ c ut ▁down ▁the ▁re si stan ce ▁a nd ▁be ing ▁the ▁re si stan ce ▁r ▁ is ▁to ▁ 0
audio_0_4	▁so ▁this ▁ is ▁ s im p le ▁thing
audio_0_16	▁so ▁when ▁arm at ur e ▁w ill ▁rotate ▁the ▁com mu t ator ▁segment
audio_0_65	▁be ca us e ▁as ▁so on ▁as ▁ other w is e ▁as ▁so on ▁as ▁we ▁switch ▁ on ▁ba ck ▁emf ▁w ill ▁ not ▁be ▁there ▁a nd ▁you ▁ if ▁you ▁m ake ▁it ▁ at ▁a ▁ v er y ▁ s m all ▁you ▁are ▁what ▁you ▁call ▁w here ▁ is ▁i ▁mean ▁it ▁ is ▁ at ▁a ▁m i n im um ▁ v al u e
audio_0_40	▁ now ▁ if ▁i ▁a ▁ is ▁the ▁arm at ur e ▁current ▁the n ▁ for ▁you r ▁i ▁sho u ld ▁be ▁ is ▁equa l ▁to ▁i ▁a ▁up on ▁a ▁th at ▁mean s ▁you r ▁what ▁you ▁call ▁i ▁ is ▁the ▁arm at ur e ▁current
audio_0_60	▁so ▁ now ▁ e q u i v al ent ▁ ci r c u i t ▁of ▁d c ▁motor ▁ now ▁this ▁diagram ▁ h ave ▁d r a w n ▁this ▁ is ▁a ▁se para te ly ▁ ex ci ted ▁you r ▁d c ▁machine ▁right ▁d c ▁motor
audio_0_21	▁so ▁th at ▁a b o v e ▁re l a tion ▁ is ▁al way s ▁m a i n ta i n ed ▁as ▁the ▁arm at ur e ▁rotate s
audio_0_28	▁so ▁ e ach ▁of ▁the ▁force ▁act ▁ ta n g ent i al ly ▁a nd ▁produce s ▁you ▁are ▁what ▁call ed ▁ t ur n ing ▁m om ent ▁equa l ▁to ▁the ▁force ▁ mu l t i p l i ed ▁b y ▁it s ▁l ever ▁arm ▁right
audio_0_7	▁a nd ▁the se ▁ t w o ▁do t s ▁are ▁ here ▁this ▁ is ▁ba s ical ly ▁the ▁ne ut ral ▁ z one ▁right
audio_0_38	▁a nd ▁r ▁ is ▁ ave r a g e ▁radi us ▁ at ▁w hi ch ▁conductor s ▁are ▁place d ▁th at ▁ is ▁al so ▁metre
audio_0_49	▁there for e ▁ if ▁you ▁su b s t i t ut e ▁ all ▁you ▁w ill ▁ g e t ▁ t ▁ is ▁equa l ▁to ▁ z ▁ p hi ▁l ▁in to ▁i ▁r ▁up on ▁ 2 ▁pi ▁r ▁l ▁in to ▁ p ▁b y ▁a ▁ne w t on ▁metre ▁th at ▁ is ▁ or ▁we ▁ca n ▁w rit e ▁ s a m e ▁ q u e s tion ▁ t ▁ is ▁equa l ▁to ▁ z ▁ p hi ▁i ▁a ▁up on ▁ 2 ▁pi ▁in to ▁ p ▁b y ▁a ▁ne w t on ▁metre ▁ or ▁you r ▁ 0
audio_0_71	▁a nd ▁this ▁switch ▁ is ▁open ▁ at ▁the ▁when ▁m e s h ▁ is ▁when ▁we ▁start ▁a nd ▁this ▁re si stan ce ▁m axi m um ▁this ▁switch ▁ is ▁open
audio_0_79	▁so ▁this ▁ is ▁you r ▁se para te ly ▁ ex ci ted ▁you r ▁what ▁you ▁call ▁d c ▁motor ▁a nd ▁ v ▁ is ▁the ▁ t er m i n al ▁ vol ta g e ▁a nd ▁you r ▁ e ▁b ▁ is ▁the ▁ba ck ▁emf
audio_0_43	▁so ▁it ▁ is ▁it ▁ is ▁ un i for m ly ▁so ▁it ▁ is ▁you ▁are ▁ un i for m ly ▁d is t r i but ed
audio_0_53	▁so ▁ t ▁ all ▁the se ▁thing s ▁are ▁constant ▁so ▁we ▁ca n ▁w rit e ▁you r ▁ t ▁ is ▁equa l ▁to ▁ k ▁in to ▁ p hi ▁in to ▁i ▁th at ▁ is ▁ p hi ▁in to ▁i ▁a ▁ rate ▁ 0
audio_0_37	▁ now ▁b ▁ is ▁equa l ▁to ▁fl u x ▁d e n si t y ▁ v a p o ur ▁meter ▁ s q u a r e ▁i ▁arm at ur e ▁current ▁in ▁a ▁conductor ▁th at ▁ is ▁a m p er e ▁l ▁ is ▁equa l ▁to ▁ le n g th ▁of ▁ e ach ▁conductor ▁th at ▁ is ▁meter
audio_0_42	▁so ▁se c o nd ▁thing ▁ is ▁the ▁fl u x ▁d e n si t y ▁b ▁sho u ld ▁b ▁ is ▁equa l ▁to ▁ p hi ▁up on ▁ s m all ▁a ▁right ▁a nd ▁you r ▁a ▁ is ▁the ▁ n um be r ▁of ▁pa r all e l ▁pa th ▁right
audio_0_81	▁a nd ▁this ▁ is ▁you r ▁field ▁r un n ing ▁a nd ▁field ▁re si stan ce ▁r ▁f ▁a nd ▁this ▁ is ▁the ▁supply ▁right
audio_0_0	▁ne x t ▁ is ▁torque ▁d eve l ope d ▁in ▁a ▁motor ▁so ▁this ▁ is ▁al so ▁th at ▁you ▁are ▁what ▁you ▁call ▁this ▁m o tion ▁ is ▁give n ▁this ▁com mu t ator ▁segment ▁the se ▁are ▁b r us hes ▁a nd ▁the se ▁are ▁the ▁conductor ▁place d ▁ si d e
audio_0_51	▁159
audio_0_83	▁ h ow ▁it ▁ h ow ▁ca n ▁you ▁m e a s ur e ▁th at ▁arm at ur e ▁re si stan ce ▁of ▁a ▁d c ▁machine ▁in ▁the ▁l a b or ator y
audio_0_23	▁so ▁ne x t ▁ is ▁ all ▁the ▁conductor s ▁ u nd er ▁the ▁ n or th ▁pol e ▁carry ▁in w ard ▁fl ow ing ▁current s ▁th at ▁i ▁sho w ed ▁wi th ▁fl u x ▁con v e n tion ▁w hi ch ▁re a c t ▁wi th ▁the i r ▁a i r ▁ g a p ▁fl u x ▁to ▁produce ▁down w ard ▁act ing ▁force ▁a nd ▁it ▁cou nter ▁a nd ▁the ▁cou nter ▁clo ck w is e ▁torque
audio_0_85	▁so ▁i ▁a ▁ is ▁equa l ▁to ▁arm at ur e ▁current ▁ is ▁equa l ▁to ▁lo ad ▁current ▁a nd ▁ e ▁b ▁ is ▁equa l ▁to ▁ v ▁m i n us ▁i ▁a ▁in to ▁r ▁ p l us ▁r ▁a
audio_0_63	▁a nd ▁this ▁ is ▁you r ▁what ▁you ▁call ▁this ▁ is ▁you r ▁motor ▁this ▁ is ▁the ▁supply ▁ vol ta g e ▁this ▁ is ▁the ▁arm at ur e ▁re si stan ce ▁r ▁a ▁w hi ch ▁ is ▁ v er y ▁ s m all ▁ e ▁b ▁ is ▁the ▁ba ck ▁emf ▁pol a rit y ▁ is ▁m a r k ed ▁as ▁ here ▁i ▁a ▁ is ▁equa l ▁i ▁l ▁arm at ur e ▁current ▁ is ▁equa l ▁to ▁lo ad ▁current ▁r ▁ is ▁equa l ▁to ▁ 0 ▁ at ▁r un n ing ▁co nd i tion
audio_0_39	▁a nd ▁ z ▁to t al ▁ n um be r ▁of ▁arm at ur e ▁conductor s ▁right
audio_0_36	▁ now ▁ if ▁the ▁motor ▁con ta i n s ▁ z ▁conductor s ▁the ▁to t al ▁torque ▁d eve l ope d ▁b y ▁the ▁arm at ur e ▁w ill ▁be ▁b ▁i ▁l ▁r ▁in to ▁ z ▁ne w t on ▁meter ▁be ca us e ▁th at ▁w a s ▁ for ▁ one ▁conductor ▁ but ▁to t al ▁w ill ▁be ▁b ▁i ▁l ▁r ▁in to ▁ z ▁ne w t on ▁meter
audio_0_29	▁there for e ▁there ▁ is ▁the ▁radi al ▁d i stan ce ▁f r om ▁the ▁ c ent r e ▁of ▁the ▁conductor ▁to ▁the ▁ c ent r e ▁of ▁the ▁sha f t
audio_0_57	▁so ▁fl u x ▁ is ▁ p r o p or tion al ▁to ▁the ▁field ▁current ▁right ▁we ▁w ill ▁se e ▁the ▁se r i e s ▁motor s ▁a nd ▁ h ow ▁ is ▁it
audio_0_24	▁so ▁this ▁ is ▁you r ▁what ▁you ▁call ▁this ▁ is ▁the ▁diagram ▁be ca us e ▁this ▁ all ▁the ▁you r ▁force ▁diagram ▁ at ▁give n ▁diagram ▁f r om ▁st r on g er ▁m a g n e t i c ▁field ▁to ▁the ▁we ake r ▁ one ▁every w here ▁f r om ▁this ▁diagram ▁it ▁ is ▁the ▁lo o k ▁ at ▁th at ▁a r r ow ▁ is ▁down l o ad ▁ here ▁it ▁ is ▁up w ard ▁so ▁right
audio_0_54	▁159 ▁ z ▁ p ▁up on ▁a ▁ is ▁a ▁constant ▁ z ▁ p ▁up on ▁you r ▁i ▁mean ▁i ▁ h ave ▁ rate ▁ t ake n ▁this ▁ one ▁ z ▁ p ▁up on ▁ 2 ▁pi ▁a ▁it ▁ is ▁a ▁constant
audio_0_62	▁you ▁ h ave ▁f r om ▁a ▁differen t ▁so ur ce ▁d c ▁supply ▁se para te ly ▁ is ▁give n ▁to ▁you r ▁field
audio_0_46	▁th at ▁mean s ▁ba s ical ly ▁it ▁ is ▁ba s ical ly ▁ 2 ▁pi ▁r ▁l ▁b y ▁ p ▁th at ▁ is ▁su r f a ce ▁are a ▁ p er ▁pol e ▁right
audio_0_5	▁ now ▁when ▁the ▁field ▁of ▁a ▁machine ▁ is ▁ ex ci ted ▁a nd ▁the y ▁a nd ▁the ▁ p o t ent i al ▁differen ce ▁ is ▁ im p r e s s ed ▁up on ▁the ▁machine ▁ t er m i n al s ▁the ▁current ▁in ▁the ▁arm at ur e ▁wi nd ing ▁re a c t s ▁wi th ▁a i r ▁ g a p ▁fl u x ▁to ▁produce ▁a ▁torque ▁w hi ch ▁ te nd s ▁to ▁ca us e ▁the ▁arm at ur e ▁to ▁re vol v e ▁right
audio_0_34	▁so ▁it ▁ is ▁a ▁radi us ▁so ▁ all ▁the se ▁w rit e ▁up ▁ is ▁there ▁so ▁ j ust ▁re ad ▁ca r e f u l ly
audio_0_3	▁a nd ▁this ▁ is ▁the ▁ p r o d u c tion ▁of ▁to q u e ▁this ▁ is ▁what ▁you ▁call ▁it ▁ is ▁it ▁w a s ▁cylindrical ▁in ▁sha p e ▁right
audio_0_64	▁act ual ly ▁when ▁you ▁start ▁the ▁d c ▁machine ▁right ▁f i r s t ▁ y e a r ▁al so ▁ p er h a p s ▁you ▁w ill ▁l a b ▁ e le c t r ical ▁l a b ▁al so ▁ for ▁this ▁thing ▁ or ▁what ever ▁it ▁ is ▁right ▁when ever ▁you ▁start ▁the ▁d c ▁machine ▁ at ▁the ▁be g i n n ing ▁th at ▁r ▁sho u ld ▁be ▁ at ▁this ▁you r ▁what ▁you ▁call ▁m axi m um ▁ p o si tion ▁right
audio_0_72	▁when ▁you ▁ c ut ▁this ▁re si stan ce ▁to ▁ 0 ▁right ▁m a y be ▁be ca us e ▁of ▁some ▁con ta c t ▁some ▁l i t t le ▁re si stan ce ▁m a y ▁be ▁there ▁a f t er ▁th at ▁you ▁clo se ▁this ▁switch ▁su ch ▁th at ▁the ▁pa th ▁w ill ▁be ▁l i k e ▁this
audio_0_11	▁so ▁ if ▁you ▁lo o k ▁in to ▁this ▁ is ▁you r ▁this ▁ is ▁you r ▁ne ut ral ▁ z one
audio_0_30	▁so ▁this ▁ way ▁w ill ▁we ▁know ▁the ▁force ▁equa tion ▁we ▁know ▁the ▁emf ▁equa tion ▁right ▁every thing ▁we ▁know
audio_0_32	▁the n ▁w here ▁r ▁act ual ly ▁you r ▁what ▁you ▁call ▁this ▁r ▁act ual ly ▁m e a s ur e ▁th at ▁f r om ▁this ▁act ual ly ▁it ▁ is ▁a ▁cylindrical ▁sha p e ▁right ▁it ▁ is ▁a ▁ c y l i nd er ▁sha p e ▁ not ▁sho w n ▁in ▁the ▁diagram
audio_0_67	▁so ▁ at ▁the ▁ t im e ▁of ▁start ▁what ▁you ▁do ▁th at ▁this ▁re si stan ce ▁sho u ld ▁be ▁ at ▁m axi m um ▁a nd ▁the n ▁you ▁start ▁there ▁what ▁you ▁call ▁th at ▁you ▁are ▁the n ▁you ▁give ▁the ▁supply
audio_0_35	▁so ▁this ▁ is ▁m y ▁torque ▁equa tion ▁b ▁i ▁l ▁in to ▁r ▁ne w t on ▁metre
audio_0_75	▁be ca us e ▁ here ▁be ca us e ▁of ▁the ▁con ta c t ▁ or ▁some thing ▁some ▁st ill ▁some ▁you r ▁what ▁you ▁call ▁some ▁re si stan ce ▁w a s ▁there ▁th at ▁ is ▁w h y ▁ us e ▁sp ▁st ▁the ▁ s ing le ▁pol e ▁ s ing le ▁th r ow ▁switch ▁su ch ▁th at ▁you ▁ca n ▁clo se ▁it
audio_0_90	▁so ▁in ▁this ▁ca se ▁the ▁ s h un t ▁field ▁ is ▁ here ▁this ▁ is ▁the ▁field ▁wi nd ing ▁a nd ▁this ▁ is ▁the ▁r ▁f ▁dash ▁right ▁this ▁ is ▁the ▁r ▁f ▁dash
audio_0_70	▁ but ▁lo o k ▁in to ▁th at ▁in ▁l a b or ator y ▁what ▁we ▁do ▁th at ▁we ▁are ▁con n e c ted ▁ one ▁sp ▁st ▁ s ing le ▁pol e ▁ s ing le ▁th r ow ▁switch
audio_0_61	▁so ▁ if ▁you ▁lo o k ▁in to ▁th at ▁a ▁se para te ly ▁ ex ci ted ▁mean s ▁the ▁field ▁act ual ly ▁ is ▁give n ▁a ▁differen t ▁you r ▁supply ▁right
audio_0_50	▁159 ▁the n ▁ z ▁ p hi ▁ p ▁i ▁a ▁up on ▁a ▁ 7 ▁this ▁ is ▁the ▁ 1 ▁up on ▁ 2 ▁pi ▁you ▁m ake ▁it ▁right ▁this ▁ is ▁ 0
audio_0_31	▁there for e ▁the ▁m a g n i t u d e ▁of ▁the ▁torque ▁d eve l ope d ▁b y ▁ e ach ▁conductor ▁w ill ▁be ▁b ▁i ▁l ▁this ▁ is ▁the ▁force ▁in to ▁r ▁a ▁ne w t on ▁metre ▁right
audio_0_52	▁ but ▁ t ▁ is ▁equa l ▁to ▁the n ▁this ▁ is ▁a ▁constant ▁this ▁ is ▁a ▁constant
audio_0_22	▁so ▁com mu t ator ▁se r v e s ▁to ▁r ever se ▁the ▁current ▁right ▁in ▁ e ach ▁arm at ur e ▁co i l
audio_0_95	▁so ▁in ▁this ▁ca se ▁the ▁ s h un t ▁field ▁ is ▁ here ▁this ▁ is ▁the ▁field ▁wi nd ing ▁a nd ▁this ▁ is ▁the ▁r ▁f ▁dash ▁right ▁this ▁ is ▁the ▁r ▁f ▁dash
audio_0_6	▁this ▁ is ▁act ual ly ▁f i g ur e ▁ 3 ▁this ▁ is ▁act ual ly ▁f i g ur e ▁ 3
audio_0_2	▁so ▁this ▁mean s ▁current ▁ e nter ing ▁in to ▁th at ▁a nd ▁ le a v ing ▁the ▁place ▁there ▁mean s ▁there ▁this ▁ is ▁you r ▁this ▁ is ▁you r ▁con v e n tion ▁right
audio_0_47	▁so ▁th at ▁ is ▁w h y ▁ c r o s s ▁ s ection al ▁are a ▁of ▁fl u x ▁we ▁call ▁it ▁ is ▁a ▁fl u x ▁pa th ▁ at ▁radi us ▁r ▁it ▁w ill ▁be ▁ 2 ▁pi ▁r ▁l ▁up on ▁ p ▁ 2 ▁pi ▁r ▁l ▁ is ▁th at ▁you r ▁so ▁we ▁are ▁as s um e ▁this ▁ is ▁cylindrical
audio_0_8	▁so ▁f i g ur e ▁ 1 3 ▁ ill ust rate ▁the ▁ p r o d u c tion ▁of ▁torque ▁in ▁a ▁motor
audio_0_19	▁so ▁th at ▁ is ▁you r ▁th at ▁ is ▁you ▁ h ave ▁in ▁a ▁d c ▁machine ▁you ▁ h ave ▁ s ever al ▁you r ▁b r us hes ▁you ▁are ▁what ▁you ▁call ▁ s ever al ▁com mu t ator ▁segment ▁ if ▁you ▁se e ▁th at ▁open ▁d c ▁machine
audio_0_10	▁so ▁ all ▁the ▁current s ▁in ▁ u nd er ▁you r ▁ all ▁the ▁conductor s ▁ u nd er ▁the ▁ n or th ▁pol e ▁fl ow ing ▁in ▁ one ▁d i r ection ▁right
audio_0_13	▁a nd ▁in ▁the ▁so u th ▁conductor s ▁ u nd er ▁so u th ▁pol e ▁carry ing ▁current ▁in ▁the ▁ other ▁d i r ection ▁be ca us e ▁w here ▁ g o ing ▁in to ▁the ▁pa g e ▁a n other ▁re g i on ▁what ▁you ▁call ▁ le a v ing ▁the ▁pa g e ▁a nd ▁this ▁ is ▁the ▁b r us hes ▁right
audio_0_87	▁the n ▁you ▁w ill ▁ g e t ▁you ▁ca n ▁ e a si ly ▁m ake ▁it ▁pol a rit y ▁every thing ▁ is ▁m a r k ed
audio_0_25	▁f r om ▁th at ▁you ▁ca n ▁f i nd ▁ o ut ▁th at ▁torque ▁w ill ▁be ▁d eve l ope d ▁right
audio_0_76	▁when ▁th at ▁mean s ▁what ▁th at ▁mean s ▁you r ▁you ▁start ▁this ▁w here ▁r ▁ is ▁m axi m um ▁right ▁a nd ▁the n ▁slow ▁when ▁a nd ▁some ▁give ▁the ▁supply ▁a nd ▁re g ard ing ▁start er ▁ is ▁ not ▁st u d y ▁in ▁this ▁cou r se ▁d c ▁machine ▁start er ▁w ill ▁ not ▁st u d y
audio_0_20	▁so ▁in ▁th at ▁ca se ▁th at ▁you ▁ h ave ▁to ▁what ▁you ▁call ▁ j ust ▁i ▁to ld ▁it ▁pa s se s ▁th r o u g h ▁the ▁ne ut ral ▁ axi s
audio_0_15	▁so ▁th at ▁a b o v e ▁re l a tion ▁ is ▁al way s ▁m a i n ta i n ed ▁as ▁the ▁arm at ur e ▁rotate s
audio_0_78	▁ on ce ▁r ▁ is ▁ 0 ▁right ▁the ▁r un n ing ▁co nd i tion ▁the n ▁you ▁clo se ▁this ▁sp ▁st ▁switch ▁su ch ▁th at ▁this ▁w ill ▁be ▁com p le te ly ▁ c ut ▁of f ▁a nd ▁this ▁w ill ▁the ▁pa th ▁right
audio_0_26	▁so ▁in ▁this ▁ca se ▁ u nd er ▁th at ▁a nd ▁it ▁produce s ▁down w ard ▁act ing ▁force s ▁a nd ▁a ▁cou nter ▁clo ck w is e ▁do t s ▁right
audio_0_27	▁ s im i l a r ly ▁the ▁conductor s ▁ u nd er ▁the ▁so u th ▁pol e ▁carry ing ▁you r ▁ o ut w ard ▁fl ow ing ▁current ▁w hi ch ▁produce ▁up w ard ▁act ing ▁force ▁the se ▁force s ▁al so ▁give ▁r is e ▁to ▁the ▁cou nter ▁clo ck w is e ▁torque
audio_0_77	▁ but ▁as ▁so on ▁as ▁sp e ed ▁w ill ▁sp e ed ▁w ill ▁pi ck ▁up ▁slow ly ▁a nd ▁slow ly ▁you ▁ c ut ▁down ▁the ▁re si stan ce ▁a nd ▁be ing ▁the ▁re si stan ce ▁r ▁ is ▁to ▁ 0
audio_0_4	▁so ▁this ▁ is ▁ s im p le ▁thing
audio_0_16	▁so ▁when ▁arm at ur e ▁w ill ▁rotate ▁the ▁com mu t ator ▁segment
audio_0_65	▁be ca us e ▁as ▁so on ▁as ▁ other w is e ▁as ▁so on ▁as ▁we ▁switch ▁ on ▁ba ck ▁emf ▁w ill ▁ not ▁be ▁there ▁a nd ▁you ▁ if ▁you ▁m ake ▁it ▁ at ▁a ▁ v er y ▁ s m all ▁you ▁are ▁what ▁you ▁call ▁w here ▁ is ▁i ▁mean ▁it ▁ is ▁ at ▁a ▁m i n im um ▁ v al u e
audio_0_40	▁ now ▁ if ▁i ▁a ▁ is ▁the ▁arm at ur e ▁current ▁the n ▁ for ▁you r ▁i ▁sho u ld ▁be ▁ is ▁equa l ▁to ▁i ▁a ▁up on ▁a ▁th at ▁mean s ▁you r ▁what ▁you ▁call ▁i ▁ is ▁the ▁arm at ur e ▁current
audio_0_60	▁so ▁ now ▁ e q u i v al ent ▁ ci r c u i t ▁of ▁d c ▁motor ▁ now ▁this ▁diagram ▁ h ave ▁d r a w n ▁this ▁ is ▁a ▁se para te ly ▁ ex ci ted ▁you r ▁d c ▁machine ▁right ▁d c ▁motor
audio_0_21	▁so ▁th at ▁a b o v e ▁re l a tion ▁ is ▁al way s ▁m a i n ta i n ed ▁as ▁the ▁arm at ur e ▁rotate s
audio_0_28	▁so ▁ e ach ▁of ▁the ▁force ▁act ▁ ta n g ent i al ly ▁a nd ▁produce s ▁you ▁are ▁what ▁call ed ▁ t ur n ing ▁m om ent ▁equa l ▁to ▁the ▁force ▁ mu l t i p l i ed ▁b y ▁it s ▁l ever ▁arm ▁right
audio_0_7	▁a nd ▁the se ▁ t w o ▁do t s ▁are ▁ here ▁this ▁ is ▁ba s ical ly ▁the ▁ne ut ral ▁ z one ▁right
audio_0_38	▁a nd ▁r ▁ is ▁ ave r a g e ▁radi us ▁ at ▁w hi ch ▁conductor s ▁are ▁place d ▁th at ▁ is ▁al so ▁metre
audio_0_49	▁there for e ▁ if ▁you ▁su b s t i t ut e ▁ all ▁you ▁w ill ▁ g e t ▁ t ▁ is ▁equa l ▁to ▁ z ▁ p hi ▁l ▁in to ▁i ▁r ▁up on ▁ 2 ▁pi ▁r ▁l ▁in to ▁ p ▁b y ▁a ▁ne w t on ▁metre ▁th at ▁ is ▁ or ▁we ▁ca n ▁w rit e ▁ s a m e ▁ q u e s tion ▁ t ▁ is ▁equa l ▁to ▁ z ▁ p hi ▁i ▁a ▁up on ▁ 2 ▁pi ▁in to ▁ p ▁b y ▁a ▁ne w t on ▁metre ▁ or ▁you r ▁ 0
audio_0_71	▁a nd ▁this ▁switch ▁ is ▁open ▁ at ▁the ▁when ▁m e s h ▁ is ▁when ▁we ▁start ▁a nd ▁this ▁re si stan ce ▁m axi m um ▁this ▁switch ▁ is ▁open
audio_0_79	▁so ▁this ▁ is ▁you r ▁se para te ly ▁ ex ci ted ▁you r ▁what ▁you ▁call ▁d c ▁motor ▁a nd ▁ v ▁ is ▁the ▁ t er m i n al ▁ vol ta g e ▁a nd ▁you r ▁ e ▁b ▁ is ▁the ▁ba ck ▁emf
audio_0_43	▁so ▁it ▁ is ▁it ▁ is ▁ un i for m ly ▁so ▁it ▁ is ▁you ▁are ▁ un i for m ly ▁d is t r i but ed
audio_0_53	▁so ▁ t ▁ all ▁the se ▁thing s ▁are ▁constant ▁so ▁we ▁ca n ▁w rit e ▁you r ▁ t ▁ is ▁equa l ▁to ▁ k ▁in to ▁ p hi ▁in to ▁i ▁th at ▁ is ▁ p hi ▁in to ▁i ▁a ▁ rate ▁ 0
audio_0_37	▁ now ▁b ▁ is ▁equa l ▁to ▁fl u x ▁d e n si t y ▁ v a p o ur ▁meter ▁ s q u a r e ▁i ▁arm at ur e ▁current ▁in ▁a ▁conductor ▁th at ▁ is ▁a m p er e ▁l ▁ is ▁equa l ▁to ▁ le n g th ▁of ▁ e ach ▁conductor ▁th at ▁ is ▁meter
audio_0_42	▁so ▁se c o nd ▁thing ▁ is ▁the ▁fl u x ▁d e n si t y ▁b ▁sho u ld ▁b ▁ is ▁equa l ▁to ▁ p hi ▁up on ▁ s m all ▁a ▁right ▁a nd ▁you r ▁a ▁ is ▁the ▁ n um be r ▁of ▁pa r all e l ▁pa th ▁right
audio_0_81	▁a nd ▁this ▁ is ▁you r ▁field ▁r un n ing ▁a nd ▁field ▁re si stan ce ▁r ▁f ▁a nd ▁this ▁ is ▁the ▁supply ▁right
audio_0_0	▁ne x t ▁ is ▁torque ▁d eve l ope d ▁in ▁a ▁motor ▁so ▁this ▁ is ▁al so ▁th at ▁you ▁are ▁what ▁you ▁call ▁this ▁m o tion ▁ is ▁give n ▁this ▁com mu t ator ▁segment ▁the se ▁are ▁b r us hes ▁a nd ▁the se ▁are ▁the ▁conductor ▁place d ▁ si d e
audio_0_51	▁159
audio_0_83	▁ h ow ▁it ▁ h ow ▁ca n ▁you ▁m e a s ur e ▁th at ▁arm at ur e ▁re si stan ce ▁of ▁a ▁d c ▁machine ▁in ▁the ▁l a b or ator y
